chromosome,start,end,count,gene
chr6,41908586,41910586,2,CCND3
chr6,42015632,42017632,1,CCND3
chr6,42109715,42111715,2,C6orf132
chr6,42122114,42124114,2,GUCA1A
chr6,42530759,42532759,2,UBR2
chr6,42689358,42691358,3,PRPH2
chr6,42712884,42714884,1,TBCC
chr6,42713695,42715695,2,BICRAL
chr6,42787793,42789793,1,BICRAL
chr6,42857554,42859554,1,C6orf226
chr6,42895867,42897867,1,CNPY3
chr6,42927491,42929491,1,GNMT
chr6,42945981,42947981,2,PEX6
chr6,42951236,42953236,1,PPP2R5D
chr6,42988339,42990339,2,RRP36
chr6,43026283,43028283,1,MRPL2
chr6,43026331,43028331,1,KLC4
chr6,43043005,43045005,1,PTK7
chr6,43043551,43045551,1,PTK7
chr6,43139127,43141127,1,SRF
chr6,43264997,43266997,1,SLC22A7
chr6,43398488,43400488,2,ABCC10
chr6,43422362,43424362,1,DLK2
chr6,43423370,43425370,3,DLK2
chr6,43444260,43446260,1,TJAP1
chr6,43542812,43544812,1,XPO5
chr6,43542877,43544877,1,POLH
chr6,43594090,43596090,2,GTPBP2
chr6,43596278,43598278,2,MAD2L1BP
chr6,43611766,43613766,1,RSPH9
chr6,43654549,43656549,2,MRPS18A
chr6,43967336,43969336,1,C6orf223
chr6,44093650,44095650,1,TMEM63B
chr6,44183675,44185675,1,MYMX
chr6,44190240,44192240,1,SLC29A1
chr6,44213694,44215694,3,HSP90AB1
chr6,44224308,44226308,1,SLC35B2
chr6,44232525,44234525,2,NFKBIE
chr6,44264458,44266458,2,TCTE1
chr6,44280063,44282063,2,AARS2
chr6,44309396,44311396,1,SPATS1
chr6,44354250,44356250,2,CDC5L
chr6,45295053,45297053,3,RUNX2
chr6,45344788,45346788,4,SUPT3H
chr6,46047085,46049085,1,CLIC5
chr6,46096700,46098700,1,ENPP4
chr6,46458804,46460804,1,RCAN2
chr6,46619567,46621567,1,CYP39A1
chr6,46619651,46621651,1,SLC25A27
chr6,46654611,46656611,2,TDRD6
chr6,46702430,46704430,2,PLA2G7
chr6,46713653,46715653,5,ANKRD66
chr6,46760093,46762093,3,MEP1A
chr6,46888714,46890714,3,ADGRF5
chr6,46921675,46923675,4,ADGRF5
chr6,47009099,47011099,2,ADGRF1
chr6,47276683,47278683,2,TNFRSF21
chr6,47444524,47446524,3,CD2AP
chr6,47623325,47625325,3,ADGRF2
chr6,47665280,47667280,3,ADGRF4
chr6,47748774,47750774,1,OPN5
chr6,49430041,49432041,2,MMUT
chr6,49430095,49432095,2,CENPQ
chr6,49466670,49468670,4,GLYATL3
chr6,49603587,49605587,2,RHAG
chr6,49680303,49682303,3,CRISP2
chr6,49711168,49713168,5,CRISP3
chr6,49754053,49756053,2,PGK2
chr6,49833218,49835218,3,CRISP1
chr6,49916157,49918157,4,DEFB133
chr6,49930818,49932818,1,DEFB114
chr6,49936338,49938338,4,DEFB113
chr6,49988694,49990694,2,DEFB110
chr6,50015364,50017364,5,DEFB112
chr6,50680256,50682256,3,TFAP2D
chr6,50785438,50787438,2,TFAP2B
chr6,51951423,51953423,4,PKHD1
chr6,52050184,52052184,2,IL17A
chr6,52108298,52110298,2,IL17F
chr6,52148679,52150679,2,MCM3
chr6,52284804,52286804,1,EFHC1
chr6,52534883,52536883,1,TMEM14A
chr6,52667765,52669765,3,GSTA1
chr6,52709893,52711893,1,GSTA5
chr6,52773496,52775496,2,GSTA3
chr6,52859178,52861178,1,GSTA4
chr6,52925600,52927600,2,CILK1
chr6,52934770,52936770,1,FBXO9
chr6,53012624,53014624,3,GCM1
chr6,53212977,53214977,1,ELOVL5
chr6,53529506,53531506,1,KLHL31
chr6,53658777,53660777,3,LRRC1
chr6,53882713,53884713,3,MLIP
chr6,54172202,54174202,4,TINAG
chr6,54710568,54712568,3,FAM83B
chr6,54970257,54972257,7,HCRTR2
chr6,55191266,55193266,9,GFRAL
chr6,55739388,55741388,3,BMP5
chr6,56111378,56113378,1,COL21A1
chr6,56506694,56508694,1,DST
chr6,56953827,56955827,2,ZNF451
chr6,57036103,57038103,1,BAG2
chr6,57086112,57088112,2,RAB23
chr6,57181414,57183414,1,PRIM2
chr6,62283007,62285007,3,MTRNR2L9
chr6,62995132,62997132,1,KHDRBS2
chr6,64028882,64030882,2,LGSN
chr6,64280916,64282916,3,PTP4A1
chr6,64344706,64346706,1,PHF3
chr6,66416118,66418118,5,EYS
chr6,69344631,69346631,2,ADGRB3
chr6,70506049,70508049,2,LMBRD1
chr6,70575447,70577447,3,COL19A1
chr6,71011786,71013786,1,COL9A1
chr6,71122106,71124106,2,FAM135A
chr6,71275624,71277624,1,SDHAF4
chr6,71376473,71378473,3,SMAP1
chr6,72595405,72597405,3,RIMS1
chr6,72921513,72923513,2,RIMS1
chr6,73330570,73332570,2,KCNQ5
chr6,73934175,73936175,4,KHDC1L
chr6,73971919,73973919,2,KHDC1
chr6,74062999,74064999,2,DPPA5
chr6,74071399,74073399,3,KHDC3L
chr6,74161043,74163043,1,CGAS
chr6,74170453,74172453,1,MTO1
chr6,75952644,75954644,4,COX7A2
chr6,75993632,75995632,3,TMEM30A
chr6,76202630,76204630,1,FILIP1
chr6,76781395,76783395,3,IMPG1
chr6,78172739,78174739,2,HTR1B
chr6,78358990,78360990,2,MEI4
chr6,79787015,79789015,1,PHIP
chr6,80246147,80248147,2,LCA5
chr6,80656315,80658315,1,ELOVL4
chr6,80713321,80715321,1,TTK
chr6,80815326,80817326,1,BCKDHB
chr6,82956471,82958471,4,IBTK
chr6,83072960,83074960,1,TPBG
chr6,83774560,83776560,3,UBE3D
chr6,83776384,83778384,3,DOP1A
chr6,83902012,83904012,1,PGM3
chr6,83902031,83904031,2,RWDD2A
chr6,83902655,83904655,1,PGM3
chr6,84139938,84141938,1,ME1
chr6,84221193,84223193,1,PRSS35
chr6,84417847,84419847,1,SNAP91
chr6,84561984,84563984,2,RIPPLY2
chr6,84568369,84570369,3,CYB5R4
chr6,84742377,84744377,1,MRAP2
chr6,86158301,86160301,2,NT5E
chr6,86302874,86304874,3,SNX14
chr6,87646023,87648023,3,HTR1E
chr6,87803865,87805865,5,CGA
chr6,87864266,87866266,1,ZNF292
chr6,88037996,88039996,3,GJB7
chr6,88053570,88055570,4,C6orf163
chr6,88756506,88758506,5,SPACA1
chr6,88874767,88876767,3,CNR1
chr6,89672348,89674348,1,RNGTT
chr6,89789428,89791428,1,PNRC1
chr6,89854768,89856768,2,PM20D2
chr6,89926496,89928496,2,GABRR1
chr6,90120995,90122995,1,RRAGD
chr6,90528513,90530513,2,MDN1
chr6,90538618,90540618,2,CASP8AP2
chr6,94128300,94130300,1,EPHA7
chr6,96024372,96026372,2,MANEA
chr6,96462844,96464844,1,FUT9
chr6,96968701,96970701,1,UFL1
chr6,97009400,97011400,5,FHL5
chr6,99394882,99396882,2,FBXL4
chr6,99796531,99798531,1,FAXC
chr6,99841082,99843082,1,COQ3
chr6,99872221,99874221,6,PNISR
chr6,99962252,99964252,1,USP45
chr6,99962365,99964365,1,USP45
chr6,99967869,99969869,2,TSTD3
chr6,100015690,100017690,3,CCNC
chr6,100053649,100055649,4,PRDM13
chr6,100441099,100443099,2,MCHR2
chr6,100441114,100443114,2,MCHR2
chr6,100910551,100912551,1,SIM1
chr6,101845860,101847860,3,GRIK2
chr6,105306794,105308794,1,HACE1
chr6,105403922,105405922,2,LIN28B
chr6,105583221,105585221,2,BVES
chr6,105584049,105586049,2,BVES
chr6,105626858,105628858,3,POPDC3
chr6,106533194,106535194,1,PRDM1
chr6,107348375,107350375,1,MTRES1
chr6,107810316,107812316,1,SOBP
chr6,108144521,108146521,1,SCML4
chr6,108278482,108280482,1,SEC63
chr6,108488226,108490226,3,NR2E1
chr6,108615077,108617077,1,AFG1L
chr6,108881068,108883068,1,FOXO3
chr6,109329758,109331758,1,SESN1
chr6,109449506,109451506,1,CEP57L1
chr6,109703015,109705015,2,CD164
chr6,109803440,109805440,2,ZBTB24
chr6,110500207,110502207,2,WASF1
chr6,110500623,110502623,2,CDC40
chr6,110678475,110680475,2,METTL24
chr6,110796844,110798844,4,SLC22A16
chr6,111194986,111196986,1,AMD1
chr6,111278762,111280762,1,GTF3C6
chr6,111302219,111304219,2,RPF2
chr6,112374277,112376277,2,CCN6
chr6,112574917,112576917,3,LAMA4
chr6,112667531,112669531,1,RFPL4B
chr6,114383041,114385041,2,HS3ST5
chr6,116446296,116448296,3,COL10A1
chr6,116781532,116783532,1,CALHM6
chr6,116831807,116833807,4,CALHM5
chr6,116849175,116851175,1,CALHM4
chr6,116865773,116867773,3,TRAPPC3L
chr6,116936641,116938641,1,RSPH4A
chr6,116988973,116990973,2,ZUP1
chr6,117001366,117003366,1,KPNA5
chr6,117085886,117087886,4,FAM162B
chr6,117149220,117151220,3,GPRC6A
chr6,117197375,117199375,1,RFX6
chr6,117746018,117748018,2,ROS1
chr6,117802766,117804766,1,DCBLD1
chr6,119251903,119253903,1,MCM9
chr6,119398812,119400812,1,FAM184A
chr6,119469358,119471358,1,FAM184A
chr6,119669931,119671931,1,MAN1A1
chr6,121654646,121656646,2,TBC1D32
chr6,121755722,121757722,2,GJA1
chr6,122719695,122721695,3,HSF2
chr6,122792026,122794026,1,SERINC1
chr6,122792061,122794061,1,PKIB
chr6,123099619,123101619,1,FABP7
chr6,123316115,123318115,1,CLVS2
chr6,123957238,123959238,4,TRDN
chr6,124123990,124125990,1,NKAIN2
chr6,125303509,125305509,1,RNF217
chr6,125474334,125476334,3,TPD52L1
chr6,126069731,126071731,1,HEY2
chr6,126101306,126103306,2,NCOA7
chr6,126276860,126278860,1,HINT3
chr6,126659934,126661934,1,CENPW
chr6,127663754,127665754,3,ECHDC1
chr6,127779535,127781535,4,KIAA0408
chr6,127839500,127841500,3,SOGA3
chr6,127897318,127899318,2,C6orf58
chr6,128221226,128223226,3,THEMIS
chr6,129203285,129205285,1,LAMA2
chr6,130030370,130032370,3,ARHGAP18
chr6,130181416,130183416,2,TMEM244
chr6,130338513,130340513,2,L3MBTL3
chr6,130543099,130545099,2,SAMD3
chr6,130686425,130688425,1,TMEM200A
chr6,131147544,131149544,1,SMLR1
chr6,131383462,131385462,1,EPB41L2
chr6,131570298,131572298,2,AKAP7
chr6,131893343,131895343,1,ARG1
chr6,131948379,131950379,2,MED23
chr6,132128155,132130155,1,ENPP1
chr6,132271518,132273518,2,CCN2
chr6,132721673,132723673,4,MOXD1
chr6,132872822,132874822,1,TAAR8
chr6,132909877,132911877,1,TAAR5
chr6,132938232,132940232,1,TAAR2
chr6,132944414,132946414,2,TAAR2
chr6,133054904,133056904,2,VNN3
chr6,133118747,133120747,1,SLC18B1
chr6,133134707,133136707,2,RPS12
chr6,133561494,133563494,2,EYA4
chr6,133561636,133563636,2,EYA4
chr6,134209258,134211258,1,TCF21
chr6,134209259,134211259,1,TCF21
chr6,134272307,134274307,2,TBPL1
chr6,134372789,134374789,1,SLC2A12
chr6,134638196,134640196,1,SGK1
chr6,135270260,135272260,1,ALDH8A1
chr6,135817903,135819903,3,AHI1
chr6,136171833,136173833,2,PDE7B
chr6,136570473,136572473,2,MTFR2
chr6,136609989,136611989,1,BCLAF1
chr6,136846351,136848351,4,MAP7
chr6,136870957,136872957,1,MAP7
chr6,137242378,137244378,1,SLC35D3
chr6,137493785,137495785,2,IL22RA2
chr6,137539567,137541567,1,IFNGR1
chr6,138427660,138429660,5,PERP
chr6,138819579,138821579,5,NHSL1
chr6,139093656,139095656,1,CCDC28A
chr6,139116247,139118247,4,ECT2L
chr6,139308398,139310398,1,REPS1
chr6,139348818,139350818,2,ABRACL
chr6,139612208,139614208,2,TXLNB
chr6,139694499,139696499,1,CITED2
chr6,142467242,142469242,1,NMBR
chr6,142467298,142469298,1,VTA1
chr6,142622055,142624055,1,ADGRG6
chr6,143380978,143382978,1,AIG1
chr6,143770917,143772917,1,PEX3
chr6,143832020,143834020,2,FUCA2
chr6,143928316,143930316,1,PHACTR2
chr6,144163409,144165409,1,LTV1
chr6,144184572,144186572,1,ZC2HC1B
chr6,144384736,144386736,1,PLAGL1
chr6,144415754,144417754,1,SF3B5
chr6,144470653,144472653,1,STX11
chr6,144611872,144613872,3,UTRN
chr6,146134921,146136921,2,FBXO30
chr6,146349333,146351333,1,GRM1
chr6,146863827,146865827,2,RAB32
chr6,146919135,146921135,2,ADGB
chr6,147524493,147526493,1,STXBP5
chr6,147828827,147830827,1,SAMD5
chr6,148662728,148664728,1,SASH1
chr6,149067270,149069270,1,UST
chr6,149805148,149807148,2,ZC3H12D
chr6,149866238,149868238,5,PPIL4
chr6,149968940,149970940,4,KATNA1
chr6,150066708,150068708,1,NUP43
chr6,150211170,150213170,1,RAET1E
chr6,150243288,150245288,1,RAET1G
chr6,150284109,150286109,1,ULBP1
chr6,150345668,150347668,1,RAET1L
chr6,150389283,150391283,2,ULBP3
chr6,150463187,150465187,3,PPP1R14C
chr6,150689027,150691027,3,IYD
chr6,151185814,151187814,2,MTHFD1L
chr6,151772316,151774316,1,RMND1
chr6,151772392,151774392,1,ARMT1
chr6,151814174,151816174,2,CCDC170
chr6,152127813,152129813,1,ESR1
chr6,152505513,152507513,7,SYNE1
chr6,152957534,152959534,2,SYNE1
chr6,153018029,153020029,2,MYCT1
chr6,153070931,153072931,2,VIP
chr6,153303754,153305754,2,FBXO5
chr6,153322950,153324950,2,MTRF1L
chr6,154359236,154361236,5,OPRM1
chr6,154650215,154652215,2,IPCEF1
chr6,154830793,154832793,2,CNKSR3
chr6,155410422,155412422,1,TIAM2
chr6,155537096,155539096,2,TIAM2
chr6,155584146,155586146,2,CLDN20
chr6,155634617,155636617,1,TFB1M
chr6,155776037,155778037,6,NOX3
chr6,158243202,158245202,1,SNX9
chr6,158437079,158439079,1,SYNJ2
chr6,158588312,158590312,2,SERAC1
chr6,158588378,158590378,3,GTF2H5
chr6,158956467,158958467,1,TMEM181
chr6,159064818,159066818,1,DYNLT1
chr6,159238340,159240340,2,EZR
chr6,159239456,159241456,1,EZR
chr6,159308618,159310618,2,C6orf99
chr6,159465184,159467184,1,TAGAP
chr6,159589428,159591428,2,FNDC1
chr6,160147531,160149531,1,WTAP
chr6,160209735,160211735,2,TCP1
chr6,160210477,160212477,2,MRPL18
chr6,160389130,160391130,1,IGF2R
chr6,160541862,160543862,1,SLC22A1
chr6,160678963,160680963,1,SLC22A2
chr6,161086407,161088407,3,LPA
chr6,161122224,161124224,4,PLG
chr6,161411758,161413758,1,MAP3K4
chr6,161694107,161696107,2,AGPAT4
chr6,163147163,163149163,1,PACRG
chr6,165722111,165724111,5,C6orf118
chr6,166074588,166076588,1,PDE10A
chr6,166581157,166583157,1,TBXT
chr6,166755094,166757094,1,SFT2D1
chr6,167275039,167277039,3,RPS6KA2
chr6,167411804,167413804,1,FGFR1OP
chr6,167524294,167526294,2,CCR6
chr6,167703802,167705802,2,UNC93A
chr6,167737573,167739573,3,TTLL2
chr6,167796998,167798998,1,TCP10
chr6,168475546,168477546,1,FRMD1
chr6,168478839,168480839,3,FRMD1
chr6,168840830,168842830,2,SMOC2
chr6,169653209,169655209,3,THBS2
chr6,170101159,170103159,1,WDR27
chr6,170101207,170103207,1,C6orf120
chr6,170614809,170616809,2,FAM120B
chr6,170861417,170863417,3,PSMB1
chr6,170862420,170864420,2,TBP
chr7,871141,873141,3,SUN1
chr7,993319,995319,2,ADAP1
chr7,994043,996043,3,ADAP1
chr7,1021834,1023834,1,CYP2W1
chr7,1083208,1085208,2,GPR146
chr7,1125442,1127442,1,GPER1
chr7,1176893,1178893,1,C7orf50
chr7,1271017,1273017,1,UNCX
chr7,1543018,1545018,3,INTS1
chr7,1569367,1571367,1,MAFK
chr7,1595066,1597066,2,TMEM184A
chr7,1747797,1749797,1,ELFN1
chr7,2271583,2273583,1,MAD1L1
chr7,2280833,2282833,1,MRM2
chr7,2280856,2282856,1,NUDT1
chr7,2353110,2355110,2,SNX8
chr7,2393473,2395473,1,EIF3B
chr7,2556496,2558496,4,LFNG
chr7,2558478,2560478,1,LFNG
chr7,2594392,2596392,2,BRAT1
chr7,2597605,2599605,1,IQCE
chr7,2718155,2720155,1,AMZ1
chr7,2801774,2803774,1,GNA12
chr7,3082579,3084579,3,CARD11
chr7,4900625,4902625,1,PAPOLB
chr7,4922335,4924335,3,RADIL
chr7,4997844,4999844,1,MMD2
chr7,5084451,5086451,1,RBAK-RBAKDN
chr7,5084451,5086451,1,RBAK
chr7,5228834,5230834,2,WIPI2
chr7,5552429,5554429,2,FBXL18
chr7,5569340,5571340,1,ACTB
chr7,5820361,5822361,1,RNF216
chr7,5919428,5921428,1,OCM
chr7,6070006,6072006,3,ANKRD61
chr7,6097860,6099860,2,EIF2AK1
chr7,6387590,6389590,1,FAM220A
chr7,6413125,6415125,2,RAC1
chr7,6590067,6592067,2,GRID2IP
chr7,6616064,6618064,2,ZDHHC4
chr7,6654247,6656247,1,ZNF853
chr7,6745566,6747566,1,ZNF12
chr7,6864926,6866926,3,CCZ1B
chr7,7221245,7223245,2,C1GALT1
chr7,7574460,7576460,3,COL28A1
chr7,7605615,7607615,2,MIOS
chr7,7757238,7759238,6,RPA3
chr7,8007373,8009373,1,GLCCI1
chr7,8300911,8302911,1,ICA1
chr7,8301242,8303242,1,ICA1
chr7,8472584,8474584,2,NXPH1
chr7,10978813,10980813,3,NDUFA4
chr7,12249847,12251847,4,TMEM106B
chr7,12442567,12444567,2,VWDE
chr7,12609202,12611202,3,SCIN
chr7,12628147,12630147,4,SCIN
chr7,14942281,14944281,2,DGKB
chr7,15600640,15602640,1,AGMO
chr7,16504474,16506474,1,SOSTDC1
chr7,16565504,16567504,3,LRRC72
chr7,16792350,16794350,2,TSPAN13
chr7,16843738,16845738,1,AGR2
chr7,16920613,16922613,6,AGR3
chr7,17337275,17339275,3,AHR
chr7,17979131,17981131,1,SNX13
chr7,18066486,18068486,3,PRPS1L1
chr7,18125564,18127564,2,HDAC9
chr7,19156295,19158295,2,TWIST1
chr7,19184044,19186044,3,FERD3L
chr7,19747660,19749660,3,TWISTNB
chr7,19811404,19813404,3,TMEM196
chr7,20256013,20258013,2,MACC1
chr7,20369724,20371724,1,ITGB8
chr7,20654244,20656244,2,ABCB5
chr7,20685965,20687965,3,ABCB5
chr7,20825508,20827508,1,SP8
chr7,23052770,23054770,1,FAM126A
chr7,23144352,23146352,1,KLHL7
chr7,23144916,23146916,1,KLHL7
chr7,23220445,23222445,2,NUP42
chr7,23285315,23287315,2,GPNMB
chr7,23337939,23339939,2,MALSU1
chr7,23570660,23572660,1,TRA2A
chr7,23635997,23637997,1,CCDC126
chr7,23748785,23750785,1,STK31
chr7,23748944,23750944,1,STK31
chr7,24322806,24324806,1,NPY
chr7,24796083,24798083,1,GSDME
chr7,25163980,25165980,2,CYCS
chr7,25218817,25220817,1,C7orf31
chr7,25267105,25269105,2,NPVF
chr7,26330514,26332514,1,SNX10
chr7,26896342,26898342,1,SKAP2
chr7,27134625,27136625,1,HOXA1
chr7,27141394,27143394,2,HOXA2
chr7,27158214,27160214,2,HOXA3
chr7,27169399,27171399,3,HOXA4
chr7,27186393,27188393,1,HOXA6
chr7,27195296,27197296,3,HOXA7
chr7,27212955,27214955,1,HOXA10
chr7,27223835,27225835,1,HOXA11
chr7,27281163,27283163,2,EVX1
chr7,27701620,27703620,1,HIBADH
chr7,27778713,27780713,3,TAX1BP1
chr7,28474233,28476233,5,CREB5
chr7,28997029,28999029,1,TRIL
chr7,29185153,29187153,4,CPVL
chr7,29233120,29235120,1,CHN2
chr7,29234067,29236067,1,CPVL
chr7,29518327,29520327,2,CHN2
chr7,30028425,30030425,2,SCRN1
chr7,30028734,30030734,3,SCRN1
chr7,30065417,30067417,1,FKBP14
chr7,30066976,30068976,2,PLEKHA8
chr7,30173551,30175551,1,MTURN
chr7,30322922,30324922,2,ZNRF2
chr7,30517482,30519482,4,NOD1
chr7,30543457,30545457,2,GGCT
chr7,30633350,30635350,2,GARS1
chr7,30633508,30635508,2,GARS1
chr7,30738719,30740719,2,CRHR2
chr7,30810032,30812032,2,MINDY4
chr7,31002635,31004635,2,GHRHR
chr7,31091075,31093075,1,ADCYAP1R1
chr7,31379538,31381538,3,NEUROD6
chr7,31552684,31554684,6,ITPRID1
chr7,31591615,31593615,7,ITPRID1
chr7,31725630,31727630,4,PPP1R17
chr7,32109474,32111474,3,PDE1C
chr7,32930468,32932468,1,KBTBD2
chr7,32996015,32998015,3,FKBP9
chr7,33079777,33081777,1,NT5C3A
chr7,33101409,33103409,1,NT5C3A
chr7,33168151,33170151,2,BBS9
chr7,33943522,33945522,2,BMPER
chr7,34696850,34698850,5,NPSR1
chr7,34696896,34698896,5,NPSR1
chr7,35292711,35294711,1,TBX20
chr7,36191835,36193835,1,EEPD1
chr7,36405850,36407850,1,KIAA0895
chr7,36428411,36430411,1,ANLN
chr7,36428734,36430734,1,KIAA0895
chr7,36763154,36765154,5,AOAH
chr7,37023717,37025717,2,ELMO1
chr7,37024871,37026871,2,ELMO1
chr7,37722377,37724377,3,GPR141
chr7,37887198,37889198,3,NME8
chr7,37955525,37957525,3,SFRP4
chr7,37959162,37961162,3,EPDR1
chr7,38670167,38672167,4,AMPH
chr7,38947800,38949800,1,VPS41
chr7,39604974,39606974,1,YAE1
chr7,39662151,39664151,1,RALA
chr7,40173251,40175251,4,MPLKIP
chr7,40173574,40175574,3,SUGCT
chr7,42950689,42952689,2,C7orf25
chr7,42970805,42972805,4,PSMA2
chr7,42970938,42972938,4,MRPL32
chr7,43151197,43153197,1,HECW1
chr7,43621691,43623691,1,STK17A
chr7,43768140,43770140,2,COA1
chr7,43797271,43799271,1,BLVRA
chr7,43908145,43910145,1,MRPS24
chr7,43945231,43947231,1,URGCP-MRPS24
chr7,43945668,43947668,1,URGCP
chr7,43965010,43967010,2,URGCP
chr7,43965034,43967034,2,UBE2D4
chr7,44083238,44085238,2,DBNL
chr7,44162169,44164169,1,POLD2
chr7,44179916,44181916,1,MYL7
chr7,44228038,44230038,1,GCK
chr7,44529385,44531385,2,NUDCD3
chr7,44579914,44581914,1,NPC1L1
chr7,44613137,44615137,1,DDX56
chr7,44787164,44789164,1,ZMIZ2
chr7,44787529,44789529,1,ZMIZ2
chr7,44835234,44837234,1,PPIA
chr7,44886725,44888725,1,H2AZ2
chr7,44923984,44925984,1,PURB
chr7,45017704,45019704,3,MYO1G
chr7,45038786,45040786,2,CCM2
chr7,45066232,45068232,1,CCM2
chr7,45150346,45152346,3,TBRG4
chr7,45612738,45614738,1,ADCY1
chr7,45959871,45961871,2,IGFBP3
chr7,47693841,47695841,2,C7orf65
chr7,47833888,47835888,2,C7orf69
chr7,48074107,48076107,1,C7orf57
chr7,48127808,48129808,1,UPP1
chr7,48210056,48212056,3,ABCA13
chr7,50131860,50133860,9,ZPBP
chr7,50134681,50136681,2,SPATA48
chr7,50517104,50519104,1,FIGNL1
chr7,50627768,50629768,2,DDC
chr7,50799050,50801050,2,GRB10
chr7,51383558,51385558,1,COBL
chr7,53102348,53104348,1,POM121L12
chr7,54609017,54611017,2,VSTM2A
chr7,54825939,54827939,2,SEC61G
chr7,55085713,55087713,1,EGFR
chr7,55619466,55621466,6,VOPP1
chr7,55639213,55641213,1,VOPP1
chr7,55929482,55931482,4,SEPTIN14
chr7,55953969,55955969,1,ZNF713
chr7,56118268,56120268,1,PSPH
chr7,56159689,56161689,3,PHKG1
chr7,56173323,56175323,1,CHCHD2
chr7,56183090,56185090,2,NUPR2
chr7,57206571,57208571,3,ZNF479
chr7,57508882,57510882,2,ZNF716
chr7,63504799,63506799,8,ZNF727
chr7,63666580,63668580,2,ZNF735
chr7,63687851,63689851,5,ZNF679
chr7,63773250,63775250,1,ZNF736
chr7,64022505,64024505,2,ZNF680
chr7,64125460,64127460,1,ZNF107
chr7,64253765,64255765,2,ZNF138
chr7,64362619,64364619,1,ZNF273
chr7,64837711,64839711,1,ZNF92
chr7,65446301,65448301,2,GUSB
chr7,65539775,65541775,1,ASL
chr7,65578804,65580804,2,CRCP
chr7,65669258,65671258,1,TPST1
chr7,66204642,66206642,1,RABGEF1
chr7,66385202,66387202,1,TMEM248
chr7,71801208,71803208,3,CALN1
chr7,72297813,72299813,3,TYW1B
chr7,72348905,72350905,1,POM121
chr7,72721864,72723864,1,NSUN5
chr7,72741085,72743085,2,TRIM50
chr7,72741154,72743154,1,FKBP6
chr7,72741234,72743234,1,FKBP6
chr7,72847108,72849108,1,FZD9
chr7,72971065,72973065,2,BCL7B
chr7,72992013,72994013,1,TBL2
chr7,73081173,73083173,1,VPS37D
chr7,73133017,73135017,1,STX1A
chr7,73152197,73154197,1,ABHD11
chr7,73244192,73246192,1,CLDN4
chr7,73255855,73257855,2,METTL27
chr7,73274488,73276488,3,TMEM270
chr7,73441118,73443118,1,ELN
chr7,73506485,73508485,3,LIMK1
chr7,73667788,73669788,1,RFC2
chr7,73702804,73704804,1,CLIP2
chr7,73867119,73869119,1,GTF2IRD1
chr7,74070990,74072990,1,GTF2I
chr7,74488717,74490717,2,RCC1L
chr7,75023902,75025902,1,TRIM73
chr7,75114565,75116565,1,POM121C
chr7,75367290,75369290,3,HIP1
chr7,75418064,75420064,2,CCL26
chr7,75442033,75444033,2,CCL24
chr7,75507309,75509309,1,RHBDD2
chr7,75676321,75678321,1,STYXL1
chr7,75676336,75678336,1,MDH2
chr7,75830210,75832210,2,SRRM3
chr7,76689198,76691198,1,SPDYE18
chr7,76750933,76752933,2,CCDC146
chr7,76828150,76830150,2,FGL2
chr7,77166351,77168351,1,PTPN12
chr7,77468446,77470446,2,PHTF2
chr7,80140325,80142325,3,GNAT3
chr7,80230503,80232503,1,CD36
chr7,80547667,80549667,2,SEMA3C
chr7,80550695,80552695,3,SEMA3C
chr7,81398514,81400514,5,HGF
chr7,82072122,82074122,2,CACNA2D1
chr7,82791197,82793197,2,PCLO
chr7,83269747,83271747,8,SEMA3E
chr7,83277479,83279479,5,SEMA3E
chr7,83823217,83825217,5,SEMA3A
chr7,84750247,84752247,11,SEMA3D
chr7,86272229,86274229,3,GRM3
chr7,86594291,86596291,3,KIAA1324L
chr7,86688014,86690014,1,KIAA1324L
chr7,86780676,86782676,1,DMTF1
chr7,86780869,86782869,1,DMTF1
chr7,86848903,86850903,2,TMEM243
chr7,86973950,86975950,1,CROT
chr7,87341639,87343639,2,ABCB1
chr7,87848399,87850399,2,SRI
chr7,87935228,87937228,1,STEAP4
chr7,88387681,88389681,1,ZNF804B
chr7,88424031,88426031,6,TEX47
chr7,89839999,89841999,1,STEAP2
chr7,89840173,89842173,1,STEAP2
chr7,89873487,89875487,1,CFAP69
chr7,89974978,89976978,2,GTPBP10
chr7,90031647,90033647,1,CLDN12
chr7,90337711,90339711,1,CDK14
chr7,90892782,90894782,2,FZD1
chr7,91509034,91511034,1,MTERF1
chr7,91762840,91764840,1,CYP51A1
chr7,92075761,92077761,1,GATAD1
chr7,92746336,92748336,2,SAMD9
chr7,92776712,92778712,2,SAMD9L
chr7,92847908,92849908,1,HEPACAM2
chr7,92854837,92856837,1,HEPACAM2
chr7,92860652,92862652,1,VPS50
chr7,93203042,93205042,2,CALCR
chr7,93519303,93521303,9,TFPI2
chr7,93534819,93536819,5,GNGT1
chr7,93550015,93552015,1,GNG11
chr7,93632694,93634694,1,BET1
chr7,94022872,94024872,3,COL1A2
chr7,94284636,94286636,1,PEG10
chr7,94535948,94537948,1,PPP1R9A
chr7,94953018,94955018,3,PON1
chr7,95024687,95026687,1,PON3
chr7,95063384,95065384,2,PON2
chr7,95114212,95116212,1,ASB4
chr7,95224925,95226925,1,PDK4
chr7,95400817,95402817,2,DYNC1I1
chr7,95950459,95952459,2,SLC25A13
chr7,96338203,96340203,1,SEM1
chr7,96634289,96636289,2,DLX6
