chromosome,start,end,count,length
chr9,135544421,135546421,0,2001
chr9,135544788,135546788,1,2001
chr9,135753198,135755198,0,2001
chr9,135753277,135755277,1,2001
chr9,135819020,135821020,3,2001
chr9,135819931,135821931,3,2001
chr9,135853097,135855097,2,2001
chr9,135905061,135907061,0,2001
chr9,135936364,135938364,0,2001
chr9,135995637,135997637,0,2001
chr9,136023607,136025607,1,2001
chr9,136038332,136040332,2,2001
chr9,136083637,136085637,0,2001
chr9,136149630,136151630,1,2001
chr9,136202047,136204047,1,2001
chr9,136214011,136216011,0,2001
chr9,136214068,136216068,0,2001
chr9,136222361,136224361,0,2001
chr9,136222420,136224420,0,2001
chr9,136242037,136244037,0,2001
chr9,136242283,136244283,0,2001
chr9,136243820,136245820,1,2001
chr9,136282216,136284216,0,2001
chr9,136286119,136288119,0,2001
chr9,136324086,136326086,0,2001
chr9,136343276,136345276,1,2001
chr9,136389068,136391068,1,2001
chr9,136396285,136398285,1,2001
chr9,136398974,136400974,0,2001
chr9,136444368,136446368,0,2001
chr9,136500484,136502484,1,2001
chr9,136602479,136604479,1,2001
chr9,136856446,136858446,0,2001
chr9,136889514,136891514,1,2001
chr9,136932141,136934141,0,2001
chr9,137000209,137002209,2,2001
chr9,137003913,137005913,1,2001
chr9,137217308,137219308,0,2001
chr9,137270140,137272140,0,2001
chr9,137532650,137534650,0,2001
chr9,137771657,137773657,1,2001
chr9,137808849,137810849,2,2001
chr9,137966088,137968088,1,2001
chr9,137978513,137980513,1,2001
chr9,138234094,138236094,2,2001
chr9,138370647,138372647,1,2001
chr9,138390761,138392761,0,2001
chr9,138412283,138414283,0,2001
chr9,138436984,138438984,0,2001
chr9,138452601,138454601,3,2001
chr9,138530386,138532386,3,2001
chr9,138554167,138556167,0,2001
chr9,138590374,138592374,0,2001
chr9,138593030,138595030,2,2001
chr9,138798005,138800005,0,2001
chr9,138852226,138854226,0,2001
chr9,138986131,138988131,0,2001
chr9,139009277,139011277,0,2001
chr9,139009731,139011731,0,2001
chr9,139136687,139138687,0,2001
chr9,139220931,139222931,0,2001
chr9,139257263,139259263,0,2001
chr9,139267133,139269133,1,2001
chr9,139291889,139293889,1,2001
chr9,139304024,139306024,1,2001
chr9,139304054,139306054,1,2001
chr9,139333274,139335274,0,2001
chr9,139376507,139378507,0,2001
chr9,139376946,139378946,0,2001
chr9,139377211,139379211,0,2001
chr9,139439238,139441238,1,2001
chr9,139556378,139558378,1,2001
chr9,139580911,139582911,0,2001
chr9,139606023,139608023,1,2001
chr9,139636411,139638411,0,2001
chr9,139641980,139643980,0,2001
chr9,139651731,139653731,0,2001
chr9,139651995,139653995,0,2001
chr9,139657965,139659965,0,2001
chr9,139684776,139686776,0,2001
chr9,139689789,139691789,0,2001
chr9,139701373,139703373,0,2001
chr9,139735957,139737957,0,2001
chr9,139742267,139744267,0,2001
chr9,139745818,139747818,0,2001
chr9,139759788,139761788,0,2001
chr9,139779964,139781964,3,2001
chr9,139838206,139840206,0,2001
chr9,139838697,139840697,0,2001
chr9,139845767,139847767,0,2001
chr9,139870955,139872955,1,2001
chr9,139876444,139878444,3,2001
chr9,139885869,139887869,1,2001
chr9,139890024,139892024,0,2001
chr9,139920915,139922915,0,2001
chr9,139921740,139923740,0,2001
chr9,139926292,139928292,2,2001
chr9,139939676,139941676,1,2001
chr9,139947503,139949503,2,2001
chr9,139964028,139966028,1,2001
chr9,139970952,139972952,0,2001
chr9,139980378,139982378,2,2001
chr9,140008195,140010195,0,2001
chr9,140032608,140034608,0,2001
chr9,140063491,140065491,1,2001
chr9,140065498,140067498,1,2001
chr9,140082053,140084053,0,2001
chr9,140082057,140084057,0,2001
chr9,140094163,140096163,0,2001
chr9,140099090,140101090,1,2001
chr9,140099118,140101118,1,2001
chr9,140114775,140116775,0,2001
chr9,140118086,140120086,1,2001
chr9,140121017,140123017,1,2001
chr9,140124208,140126208,1,2001
chr9,140124384,140126384,1,2001
chr9,140134710,140136710,0,2001
chr9,140141244,140143244,1,2001
chr9,140144712,140146712,0,2001
chr9,140148751,140150751,0,2001
chr9,140171279,140173279,0,2001
chr9,140195703,140197703,0,2001
chr9,140316714,140318714,0,2001
chr9,140316846,140318846,0,2001
chr9,140334901,140336901,0,2001
chr9,140352786,140354786,0,2001
chr9,140444021,140446021,0,2001
chr9,140445308,140447308,0,2001
chr9,140472387,140474387,0,2001
chr9,140483937,140485937,0,2001
chr9,140499091,140501091,0,2001
chr9,140512443,140514443,1,2001
chr9,140771240,140773240,0,2001
chrX,197060,199060,0,2001
chrX,229887,231887,0,2001
chrX,346690,348690,2,2001
chrX,584078,586078,0,2001
chrX,1330616,1332616,2,2001
chrX,1386692,1388692,6,2001
chrX,1454508,1456508,2,2001
chrX,1510039,1512039,0,2001
chrX,1570870,1572870,1,2001
chrX,1571655,1573655,1,2001
chrX,1655037,1657037,2,2001
chrX,1709485,1711485,1,2001
chrX,1713347,1715347,1,2001
chrX,1732940,1734940,0,2001
chrX,2417580,2419580,0,2001
chrX,2418008,2420008,0,2001
chrX,2418015,2420015,0,2001
chrX,2608173,2610173,0,2001
chrX,2669092,2671092,0,2001
chrX,2745862,2747862,1,2001
chrX,2846416,2848416,1,2001
chrX,2881494,2883494,0,2001
chrX,2923653,2925653,1,2001
chrX,2957274,2959274,0,2001
chrX,3263684,3265684,0,2001
chrX,3630675,3632675,1,2001
chrX,6144888,6146888,0,2001
chrX,6145923,6147923,0,2001
chrX,6452159,6454159,1,2001
chrX,7065231,7067231,1,2001
chrX,7136471,7138471,1,2001
chrX,7809302,7811302,3,2001
chrX,7894475,7896475,0,2001
chrX,7894780,7896780,0,2001
chrX,8138308,8140308,0,2001
chrX,8431870,8433870,1,2001
chrX,8699228,8701228,2,2001
chrX,8768378,8770378,0,2001
chrX,8768424,8770424,0,2001
chrX,9001168,9003168,0,2001
chrX,9430334,9432334,7,2001
chrX,9432200,9434200,0,2001
chrX,9733005,9735005,0,2001
chrX,9753495,9755495,0,2001
chrX,9879411,9881411,4,2001
chrX,9934397,9936397,0,2001
chrX,9982794,9984794,1,2001
chrX,10123984,10125984,2,2001
chrX,10587674,10589674,1,2001
chrX,11128405,11130405,0,2001
chrX,11310532,11312532,1,2001
chrX,11444905,11446905,0,2001
chrX,11682821,11684821,2,2001
chrX,11775700,11777700,0,2001
chrX,11776734,11778734,0,2001
chrX,12155584,12157584,1,2001
chrX,12808473,12810473,1,2001
chrX,12884201,12886201,2,2001
chrX,12923738,12925738,0,2001
chrX,12992225,12994225,1,2001
chrX,13061917,13063917,3,2001
chrX,13337518,13339518,0,2001
chrX,13586693,13588693,1,2001
chrX,13670224,13672224,1,2001
chrX,13670309,13672309,1,2001
chrX,13706239,13708239,0,2001
chrX,13751754,13753754,0,2001
chrX,13751831,13753831,0,2001
chrX,13834478,13836478,0,2001
chrX,13955943,13957943,0,2001
chrX,14047035,14049035,1,2001
chrX,14546419,14548419,1,2001
chrX,14890191,14892191,0,2001
chrX,14890526,14892526,0,2001
chrX,14902412,14904412,0,2001
chrX,15287293,15289293,3,2001
chrX,15331681,15333681,1,2001
chrX,15352676,15354676,0,2001
chrX,15401535,15403535,3,2001
chrX,15510711,15512711,0,2001
chrX,15517899,15519899,0,2001
chrX,15524430,15526430,2,2001
chrX,15682154,15684154,0,2001
chrX,15755411,15757411,2,2001
chrX,15807573,15809573,2,2001
chrX,15872137,15874137,0,2001
chrX,16140423,16142423,0,2001
chrX,16184603,16186603,2,2001
chrX,16667280,16669280,1,2001
chrX,16729340,16731340,0,2001
chrX,16730102,16732102,1,2001
chrX,16736706,16738706,1,2001
chrX,16803554,16805554,2,2001
chrX,16886978,16888978,1,2001
chrX,16887534,16889534,1,2001
chrX,16963813,16965813,0,2001
chrX,17392542,17394542,0,2001
chrX,17652412,17654412,2,2001
chrX,17754568,17756568,1,2001
chrX,17878457,17880457,0,2001
chrX,18238024,18240024,0,2001
chrX,18371844,18373844,0,2001
chrX,18442724,18444724,2,2001
chrX,18459343,18461343,0,2001
chrX,18689223,18691223,0,2001
chrX,18708044,18710044,0,2001
chrX,19001480,19003480,2,2001
chrX,19139755,19141755,2,2001
chrX,19361010,19363010,3,2001
chrX,19532379,19534379,0,2001
chrX,19816917,19818917,1,2001
chrX,19904744,19906744,0,2001
chrX,19987382,19989382,2,2001
chrX,20134114,20136114,1,2001
chrX,20158966,20160966,1,2001
chrX,20283750,20285750,1,2001
chrX,21391415,21393415,0,2001
chrX,21675505,21677505,0,2001
chrX,21775278,21777278,0,2001
chrX,21856655,21858655,1,2001
chrX,21873104,21875104,3,2001
chrX,21957690,21959690,0,2001
chrX,22049561,22051561,1,2001
chrX,22290029,22292029,1,2001
chrX,23017077,23019077,2,2001
chrX,23351984,23353984,1,2001
chrX,23684644,23686644,0,2001
chrX,23760407,23762407,2,2001
chrX,23800274,23802274,0,2001
chrX,23925057,23927057,0,2001
chrX,23925122,23927122,0,2001
chrX,24044303,24046303,1,2001
chrX,24072064,24074064,1,2001
chrX,24166840,24168840,0,2001
chrX,24166853,24168853,0,2001
chrX,24330510,24332510,2,2001
chrX,24379799,24381799,0,2001
chrX,24482343,24484343,0,2001
chrX,24664455,24666455,0,2001
chrX,24689979,24691979,0,2001
chrX,24710949,24712949,1,2001
chrX,24711063,24713063,1,2001
chrX,25033065,25035065,1,2001
chrX,26155459,26157459,2,2001
chrX,26209556,26211556,4,2001
chrX,26233285,26235285,5,2001
chrX,27480458,27482458,2,2001
chrX,27607498,27609498,0,2001
chrX,27825106,27827106,4,2001
chrX,27998566,28000566,4,2001
chrX,28604680,28606680,1,2001
chrX,30232674,30234674,3,2001
chrX,30247552,30249552,0,2001
chrX,30259056,30261056,0,2001
chrX,30260847,30262847,0,2001
chrX,30326495,30328495,1,2001
chrX,30595033,30597033,1,2001
chrX,30670475,30672475,1,2001
chrX,30906511,30908511,1,2001
chrX,31089170,31091170,0,2001
chrX,33228673,33230673,1,2001
chrX,33356726,33358726,9,2001
chrX,34149447,34151447,2,2001
chrX,34674405,34676405,2,2001
chrX,34959912,34961912,0,2001
chrX,35815458,35817458,3,2001
chrX,35936850,35938850,1,2001
chrX,37025431,37027431,0,2001
chrX,37060867,37062867,0,2001
chrX,37207527,37209527,1,2001
chrX,37429821,37431821,0,2001
chrX,37544008,37546008,1,2001
chrX,37638269,37640269,0,2001
chrX,37705889,37707889,1,2001
chrX,37849069,37851069,0,2001
chrX,37864834,37866834,3,2001
chrX,37891786,37893786,0,2001
chrX,38079177,38081177,1,2001
chrX,38185788,38187788,1,2001
chrX,38210735,38212735,0,2001
chrX,38419730,38421730,0,2001
chrX,38659684,38661684,0,2001
chrX,39955719,39957719,0,2001
chrX,40035582,40037582,1,2001
chrX,40439215,40441215,0,2001
chrX,40481817,40483817,1,2001
chrX,40505819,40507819,1,2001
chrX,40505935,40507935,1,2001
chrX,40593647,40595647,0,2001
chrX,40593804,40595804,0,2001
chrX,40943887,40945887,1,2001
chrX,41192414,41194414,0,2001
chrX,41305712,41307712,0,2001
chrX,41547225,41549225,2,2001
chrX,41582407,41584407,2,2001
chrX,41781287,41783287,1,2001
chrX,42636486,42638486,1,2001
chrX,43513154,43515154,0,2001
chrX,43740721,43742721,1,2001
chrX,43831921,43833921,1,2001
chrX,44201923,44203923,3,2001
chrX,44401221,44403221,0,2001
chrX,44702248,44704248,0,2001
chrX,44731420,44733420,0,2001
chrX,45059146,45061146,1,2001
chrX,46305623,46307623,0,2001
chrX,46403892,46405892,0,2001
chrX,46432121,46434121,0,2001
chrX,46617607,46619607,0,2001
chrX,46695346,46697346,0,2001
chrX,46770710,46772710,2,2001
chrX,46770867,46772867,2,2001
chrX,46936753,46938753,2,2001
chrX,47003609,47005609,0,2001
chrX,47003616,47005616,0,2001
chrX,47052200,47054200,0,2001
chrX,47077075,47079075,1,2001
chrX,47081416,47083416,2,2001
chrX,47091313,47093313,0,2001
chrX,47228998,47230998,2,2001
chrX,47341345,47343345,0,2001
chrX,47341668,47343668,0,2001
chrX,47419498,47421498,2,2001
chrX,47440689,47442689,2,2001
chrX,47478256,47480256,1,2001
chrX,47488369,47490369,0,2001
chrX,47488704,47490704,1,2001
chrX,47509003,47511003,1,2001
chrX,47517579,47519579,1,2001
chrX,47695300,47697300,0,2001
chrX,47862377,47864377,0,2001
chrX,47862733,47864733,0,2001
chrX,47866138,47868138,0,2001
chrX,47929508,47931508,0,2001
chrX,47985602,47987602,3,2001
chrX,47989007,47991007,0,2001
chrX,48055199,48057199,2,2001
chrX,48113751,48115751,3,2001
chrX,48215188,48217188,2,2001
chrX,48241956,48243956,0,2001
chrX,48241967,48243967,0,2001
chrX,48270344,48272344,0,2001
chrX,48270355,48272355,0,2001
chrX,48327644,48329644,1,2001
chrX,48333408,48335408,0,2001
chrX,48366346,48368346,0,2001
chrX,48379163,48381163,0,2001
chrX,48397006,48399006,3,2001
chrX,48431740,48433740,1,2001
chrX,48455196,48457196,0,2001
chrX,48541185,48543185,1,2001
chrX,48552944,48554944,1,2001
chrX,48554123,48556123,0,2001
chrX,48619153,48621153,1,2001
chrX,48643981,48645981,1,2001
chrX,48658783,48660783,0,2001
chrX,48659422,48661422,0,2001
chrX,48683922,48685922,1,2001
chrX,48693040,48695040,1,2001
chrX,48754194,48756194,0,2001
chrX,48754426,48756426,0,2001
chrX,48768235,48770235,0,2001
chrX,48775413,48777413,1,2001
chrX,48813893,48815893,0,2001
chrX,48827251,48829251,2,2001
chrX,48857675,48859675,0,2001
chrX,48900043,48902043,1,2001
chrX,48915496,48917496,1,2001
chrX,48930704,48932704,1,2001
chrX,48936564,48938564,1,2001
chrX,48957059,48959059,1,2001
chrX,48979151,48981151,3,2001
chrX,49018180,49020180,0,2001
chrX,49027183,49029183,0,2001
chrX,49040346,49042346,2,2001
chrX,49041853,49043853,1,2001
chrX,49055661,49057661,1,2001
chrX,49088833,49090833,1,2001
chrX,49090926,49092926,0,2001
chrX,49120288,49122288,2,2001
chrX,49125305,49127305,0,2001
chrX,49159124,49161124,1,2001
chrX,49177508,49179508,1,2001
chrX,49177512,49179512,1,2001
chrX,49177515,49179515,1,2001
chrX,49187080,49189080,0,2001
chrX,49187103,49189103,0,2001
chrX,49196562,49198562,0,2001
chrX,49196581,49198581,0,2001
chrX,49196595,49198595,0,2001
chrX,49196606,49198606,0,2001
chrX,49206115,49208115,0,2001
chrX,49206134,49208134,0,2001
chrX,49206148,49208148,0,2001
chrX,49206159,49208159,0,2001
chrX,49215633,49217633,0,2001
chrX,49215647,49217647,0,2001
chrX,49215648,49217648,0,2001
chrX,49215651,49217651,0,2001
chrX,49215656,49217656,0,2001
chrX,49215658,49217658,0,2001
chrX,49225137,49227137,0,2001
chrX,49225170,49227170,0,2001
chrX,49234707,49236707,0,2001
chrX,49295745,49297745,0,2001
chrX,49295768,49297768,0,2001
chrX,49295776,49297776,0,2001
chrX,49295779,49297779,0,2001
chrX,49305301,49307301,0,2001
chrX,49305324,49307324,0,2001
chrX,49305332,49307332,0,2001
chrX,49305335,49307335,0,2001
chrX,49314857,49316857,0,2001
chrX,49314880,49316880,0,2001
chrX,49314888,49316888,0,2001
chrX,49314891,49316891,0,2001
chrX,49324410,49326410,0,2001
chrX,49324433,49326433,0,2001
chrX,49324441,49326441,0,2001
chrX,49324444,49326444,0,2001
chrX,49324479,49326479,0,2001
chrX,49333968,49335968,0,2001
chrX,49333991,49335991,0,2001
chrX,49333999,49335999,0,2001
chrX,49334002,49336002,0,2001
chrX,49334037,49336037,0,2001
chrX,49343540,49345540,0,2001
chrX,49343551,49345551,0,2001
chrX,49353117,49355117,1,2001
chrX,49362615,49364615,0,2001
chrX,49459596,49461596,5,2001
chrX,49592862,49594862,1,2001
chrX,49643469,49645469,0,2001
chrX,49831214,49833214,3,2001
chrX,49964664,49966664,3,2001
chrX,50026539,50028539,1,2001
chrX,50212737,50214737,1,2001
chrX,50556044,50558044,0,2001
chrX,50652734,50654734,1,2001
chrX,51074082,51076082,1,2001
chrX,51074660,51076660,1,2001
chrX,51148766,51150766,0,2001
chrX,51238459,51240459,0,2001
chrX,51360770,51362770,1,2001
chrX,51424764,51426764,0,2001
chrX,51452607,51454607,0,2001
chrX,51485480,51487480,0,2001
chrX,51545154,51547154,1,2001
chrX,51811368,51813368,0,2001
chrX,51926918,51928918,0,2001
chrX,52111152,52113152,0,2001
chrX,52237809,52239809,0,2001
chrX,52259363,52261363,0,2001
chrX,52386021,52388021,0,2001
chrX,52510760,52512760,0,2001
chrX,52532303,52534303,0,2001
chrX,52545197,52547197,0,2001
chrX,52682950,52684950,4,2001
chrX,52735276,52737276,0,2001
chrX,52735277,52737277,0,2001
chrX,52779279,52781279,0,2001
chrX,52779280,52781280,0,2001
chrX,52825388,52827388,2,2001
chrX,52840227,52842227,0,2001
chrX,52895332,52897332,0,2001
chrX,52896119,52898119,0,2001
chrX,52927084,52929084,0,2001
chrX,52984953,52986953,0,2001
chrX,53023651,53025651,2,2001
chrX,53077505,53079505,0,2001
chrX,53110541,53112541,0,2001
chrX,53253604,53255604,1,2001
chrX,53349522,53351522,0,2001
chrX,53448677,53450677,0,2001
chrX,53448804,53450804,0,2001
chrX,53460323,53462323,0,2001
chrX,53712674,53714674,1,2001
chrX,54069607,54071607,0,2001
chrX,54070569,54072569,0,2001
chrX,54208691,54210691,0,2001
chrX,54208714,54210714,0,2001
chrX,54383438,54385438,1,2001
chrX,54465807,54467807,2,2001
chrX,54521599,54523599,1,2001
chrX,54555643,54557643,1,2001
chrX,54823673,54825673,2,2001
chrX,54833770,54835770,1,2001
chrX,54945995,54947995,1,2001
chrX,55019511,55021511,2,2001
chrX,55025755,55027755,0,2001
chrX,55056497,55058497,0,2001
chrX,55100488,55102488,1,2001
chrX,55114484,55116484,1,2001
chrX,55186628,55188628,1,2001
chrX,55207944,55209944,1,2001
chrX,55245779,55247779,5,2001
chrX,55290279,55292279,2,2001
chrX,55477521,55479521,2,2001
chrX,55514631,55516631,0,2001
chrX,55648832,55650832,1,2001
chrX,55743109,55745109,0,2001
chrX,56257788,56259788,0,2001
chrX,56589025,56591025,1,2001
chrX,56754651,56756651,0,2001
chrX,57020988,57022988,1,2001
chrX,57146979,57148979,1,2001
chrX,57163058,57165058,1,2001
chrX,57312109,57314109,0,2001
chrX,57617268,57619268,0,2001
chrX,57705693,57707693,0,2001
chrX,57936067,57938067,0,2001
chrX,62570218,62572218,0,2001
chrX,63004426,63006426,0,2001
chrX,63424624,63426624,0,2001
chrX,63449511,63451511,2,2001
chrX,63614333,63616333,2,2001
chrX,64195413,64197413,2,2001
chrX,64253624,64255624,0,2001
chrX,64707614,64709614,0,2001
chrX,64753686,64755686,4,2001
chrX,64886510,64888510,1,2001
chrX,65258967,65260967,3,2001
chrX,65381390,65383390,2,2001
chrX,65383071,65385071,3,2001
chrX,65857936,65859936,2,2001
chrX,65858140,65860140,0,2001
chrX,66763464,66765464,0,2001
chrX,67652299,67654299,0,2001
chrX,67717623,67719623,1,2001
chrX,67866510,67868510,1,2001
chrX,68047839,68049839,0,2001
chrX,68384365,68386365,2,2001
chrX,68724077,68726077,0,2001
chrX,68834910,68836910,2,2001
chrX,69268788,69270788,1,2001
chrX,69281340,69283340,3,2001
chrX,69396332,69398332,0,2001
chrX,69453504,69455504,1,2001
chrX,69478654,69480654,0,2001
chrX,69487184,69489184,0,2001
chrX,69501021,69503021,1,2001
chrX,69508798,69510798,0,2001
chrX,69508878,69510878,0,2001
chrX,69641880,69643880,1,2001
chrX,69663704,69665704,0,2001
chrX,69673945,69675945,1,2001
chrX,70127567,70129567,2,2001
chrX,70149975,70151975,1,2001
chrX,70287298,70289298,0,2001
chrX,70292276,70294276,1,2001
chrX,70314998,70316998,1,2001
chrX,70325638,70327638,0,2001
chrX,70330481,70332481,2,2001
chrX,70337405,70339405,0,2001
chrX,70363680,70365680,1,2001
chrX,70442055,70444055,4,2001
chrX,70473038,70475038,0,2001
chrX,70474047,70476047,2,2001
chrX,70502041,70504041,1,2001
chrX,70520583,70522583,1,2001
chrX,70585088,70587088,0,2001
chrX,70751911,70753911,0,2001
chrX,70796873,70798873,0,2001
chrX,70837367,70839367,1,2001
chrX,70937135,70939135,0,2001
chrX,70982139,70984139,0,2001
chrX,71129937,71131937,1,2001
chrX,71350751,71352751,0,2001
chrX,71400525,71402525,1,2001
chrX,71457897,71459897,2,2001
chrX,71496141,71498141,1,2001
chrX,71524764,71526764,0,2001
chrX,71525837,71527837,0,2001
chrX,71791953,71793953,1,2001
chrX,71933029,71935029,1,2001
chrX,72001484,72003484,0,2001
chrX,72027044,72029044,0,2001
chrX,72063875,72065875,0,2001
chrX,72094622,72096622,2,2001
chrX,72131452,72133452,0,2001
chrX,72157002,72159002,0,2001
chrX,72222351,72224351,0,2001
chrX,72298351,72300351,0,2001
chrX,72433710,72435710,1,2001
chrX,72666089,72668089,0,2001
chrX,72781983,72783983,1,2001
chrX,73523024,73525024,1,2001
chrX,73640327,73642327,0,2001
chrX,73833461,73835461,0,2001
chrX,74144287,74146287,1,2001
chrX,74375175,74377175,1,2001
chrX,74492893,74494893,0,2001
chrX,74742337,74744337,1,2001
chrX,75004079,75006079,2,2001
chrX,75391763,75393763,1,2001
chrX,75391770,75393770,1,2001
chrX,75647045,75649045,1,2001
chrX,76708646,76710646,0,2001
chrX,77040755,77042755,1,2001
chrX,77150065,77152065,4,2001
chrX,77153960,77155960,3,2001
chrX,77165152,77167152,2,2001
chrX,77224135,77226135,1,2001
chrX,77358665,77360665,1,2001
chrX,77394179,77396179,0,2001
chrX,77582188,77584188,1,2001
chrX,77913825,77915825,2,2001
chrX,78002205,78004205,2,2001
chrX,78199828,78201828,3,2001
chrX,78425468,78427468,3,2001
chrX,78622049,78624049,2,2001
chrX,79269254,79271254,2,2001
chrX,79276741,79278741,1,2001
chrX,79590002,79592002,3,2001
